index,epsilon,pvalue,symbol,product
MMP12,-0.095396667,0.20727741301105274,MMP12,-0.065198663
NTC_4047,-0.372213333,0.6678213269911628,NTC,-0.06526378
NTC_14579,-0.22891,0.5186507730428574,NTC,-0.065267957
FBLN2,-0.104556667,0.23749763090646125,FBLN2,-0.065278984
OR51D1,-0.20347,0.4776488668118509,OR51D1,-0.065291742
NTC_11856,-0.309306667,0.6149979443014404,NTC,-0.065302783
NTC_15106,-0.36903,0.6653249035766451,NTC,-0.065305844
TMEM221,-0.103951333,0.23530343076379345,TMEM221,-0.06532008
RNF150,-0.215673333,0.49781079328707833,RNF150,-0.06533515
NTC_4044,-0.21377,0.4944862109677005,NTC,-0.06538066
NTC_15704,-0.062330333,0.089244879,NTC,-0.065410492
NTC_723,-0.525583333,0.7508159755716451,NTC,-0.065417515
CPZ,-0.15206,0.371255164,CPZ,-0.065435599
NTC_1856,-0.326413333,0.6301646568075072,NTC,-0.065460875
NTC_3453,-0.153813333,0.3752925225779078,NTC,-0.065467583
RTCB,-0.09893,0.2178510802136816,RTCB,-0.065475859
NTC_15609,-0.19997,0.4704091361502637,NTC,-0.065495025
NTC_11912,-0.137473333,0.3338323930291649,NTC,-0.065502129
PLCL2,-0.107826667,0.24687098391257867,PLCL2,-0.06550793
CD276,-0.095213333,0.20489112212424643,CD276,-0.065552177
PTMA,-0.203896667,0.4769616854713544,PTMA,-0.065556144
NTC_2287,-0.139733333,0.339443352,NTC,-0.065567448
NTC_159,-0.249476667,0.5459766102442172,NTC,-0.065568945
NTC_4384,-0.16692,0.40462485444464824,NTC,-0.065590787
LSG1,-0.193406667,0.4579419824687734,LSG1,-0.065601518
NTC_17152,-0.360123333,0.6572372358041403,NTC,-0.065642503
NTC_11033,-0.096006667,0.2070669552300487,NTC,-0.065657923
NTC_5612,-0.113453333,0.2637888807018085,NTC,-0.065660381
NTC_18028,-0.093966667,0.20004895260127664,NTC,-0.065669894
IMPG1,-0.287023333,0.590405384,IMPG1,-0.065685201
NTC_16715,-0.120496667,0.2848818379664725,NTC,-0.065711078
PSMG2,-0.05983,0.079736265,PSMG2,-0.065713928
NTC_5536,-0.245286667,0.5394332619722002,NTC,-0.065752103
NTC_13832,-0.103213333,0.2305212475303553,NTC,-0.065776726
SMCO2,-0.163043333,0.3948318810870567,SMCO2,-0.065802298
NSDHL,-0.35989,0.6562314278083542,NSDHL,-0.065839347
WBP4,-0.421076667,0.6975859977272378,WBP4,-0.065857336
NTC_10000,-0.38452,0.674078436,NTC,-0.065864264
NTC_18335,-0.092423333,0.19379434670559048,NTC,-0.065866311
HIST2H3C,-0.179193333,0.4289320619242297,HIST2H3C,-0.065873528
HIST2H3A,-0.179193333,0.4289320619242297,HIST2H3A,-0.065873528
NTC_9803,-0.050811,0.050462771,NTC,-0.065903336
FAH,-0.0699,0.11402034624425433,FAH,-0.065916933
NTC_2889,-0.158646667,0.38413868185127464,NTC,-0.065919587
NTC_5022,-0.121696667,0.28701333983498856,NTC,-0.06597151
NTC_3630,-0.136873333,0.32955721742307553,NTC,-0.065982415
NTC_14690,-0.10273,0.22786242648098243,NTC,-0.065986282
NTC_4132,-0.459746667,0.7184899900242987,NTC,-0.066010094
NTC_6035,-0.09934,0.2164870870983111,NTC,-0.066018185
NTC_13550,-0.22399,0.5070420870494152,NTC,-0.066067192
NTC_4190,-0.046523333,0.03795678,NTC,-0.066096194
SYNGR4,-0.185826667,0.440842543,SYNGR4,-0.066101612
NTC_13543,-0.177306667,0.42375888520887806,NTC,-0.06611432
NTC_5663,-0.477323333,0.7268491007981779,NTC,-0.066135889
TRIP11,-0.274115333,0.573680779,TRIP11,-0.066152171
NTC_10526,-0.1621,0.3907378442884495,NTC,-0.066155364
NTC_12026,-0.060283333,0.079669342,NTC,-0.066233827
IL10RB,-0.168963333,0.40538612737174295,IL10RB,-0.066255781
OR10J5,-0.172196667,0.412304306,OR10J5,-0.0662582
SPG7,-0.236243333,0.5241780275979593,SPG7,-0.06627126
MRPL24,-0.522433717,0.7465657944419204,MRPL24,-0.066313511
NTC_9031,-0.078706667,0.1436017249713566,NTC,-0.066337154
NTC_17236,-0.18546,0.43883109280929555,NTC,-0.066339526
NTC_16339,-0.275166667,0.5739978617219028,NTC,-0.066339856
NTC_3610,-0.16864,0.4041411316703175,NTC,-0.066354266
NTC_8453,-0.15436,0.371605783,NTC,-0.066362071
GPR18,-0.141266667,0.3389666461177294,GPR18,-0.066373159
TMEM38A,-0.196513333,0.4592862635068373,TMEM38A,-0.066405106
DNTT,-0.190053333,0.4472675586470317,DNTT,-0.066410831
NTC_82,-0.903056667,0.8441827295426083,NTC,-0.066432042
NTC_18313,-0.441163333,0.7069714194735772,NTC,-0.066438379
NTC_6977,-0.295613333,0.5958227938865606,NTC,-0.06647838
PITRM1,-0.116676667,0.2692601881498665,PITRM1,-0.066485615
NTC_76,-0.26984,0.5670017137613954,NTC,-0.066492793
ZNF687,-0.248173333,0.5394553983884092,ZNF687,-0.066521486
LEMD3,-0.18398,0.43477743390873014,LEMD3,-0.066551638
CLPTM1,-0.114756667,0.2630632318517403,CLPTM1,-0.066551964
KDM2B,-0.144956667,0.3474334014823778,KDM2B,-0.066553727
NTC_15470,-0.456206667,0.714643201,NTC,-0.066565449
NTC_10675,-0.60798,0.7769986812112241,NTC,-0.066622277
NTC_7994,-0.325413333,0.624078771,NTC,-0.066631826
NTC_3191,-0.112966667,0.25706360682283047,NTC,-0.066645747
NTC_18046,-0.30282,0.6023834982850012,NTC,-0.066658838
NTC_9424,-0.188506667,0.4429017642633707,NTC,-0.066673411
NTC_17122,-0.427166667,0.6980585256377319,NTC,-0.066684204
NTC_9811,-0.078833333,0.14243030623170888,NTC,-0.066724343
NTC_14647,-0.450183333,0.7108036481636106,NTC,-0.066739838
NTC_6761,-0.379186667,0.6665726537008299,NTC,-0.066794682
C10orf11,-0.255925333,0.548284354,C10orf11,-0.066795014
NTC_12096,-0.105436667,0.23252978446663863,NTC,-0.066796386
NTC_11863,-0.404303333,0.6835064033302268,NTC,-0.066814123
NTC_3587,-0.35073,0.6448729451948569,NTC,-0.066823129
NTC_1314,-0.450943333,0.7108036481636106,NTC,-0.066852508
GXYLT1,-0.163784067,0.3905347587445266,GXYLT1,-0.066879636
NTC_16641,-0.231576667,0.5142122807326092,NTC,-0.06689267
TNFAIP3,-0.224096667,0.5027444560442832,TNFAIP3,-0.066927077
MYCBPAP,-0.151163,0.3606746078479851,MYCBPAP,-0.066947739
CRTAC1,-0.33831,0.6339572786000092,CRTAC1,-0.066965084
NTC_4279,-0.096023333,0.2006522301023661,NTC,-0.066981653
RNF169,-0.378393333,0.6650677342577477,RNF169,-0.067026371
NTC_5427,-0.17733,0.41880291853172025,NTC,-0.06702902
HINT1,-0.122096667,0.28244889152742625,HINT1,-0.067038411
NIM1,-0.03734,0.016016556,NIM1,-0.067041389
NTC_13159,-0.25912,0.5508381598363382,NTC,-0.067105856
NTC_3138,-0.692983333,0.8001193738256716,NTC,-0.067112119
NTC_15129,-0.247473333,0.5354696747319598,NTC,-0.067130883
NTC_10064,-0.333423333,0.6289454524236655,NTC,-0.067147131
NTC_17835,-0.260806667,0.5525590714444298,NTC,-0.067189349
OR51V1,-0.123583667,0.28593849880357236,OR51V1,-0.067195822
CNPY1,-0.303393333,0.600392443,CNPY1,-0.067221278
NTC_18283,-0.28787,0.5839784914693876,NTC,-0.067247338
NTC_15628,-0.101486667,0.2174457971492305,NTC,-0.067250036
NTC_5311,-0.287123333,0.5828001155313087,NTC,-0.067324786
NTC_6323,-0.2623,0.55370781,NTC,-0.067337486
NTC_8069,-0.394076667,0.6747053972814698,NTC,-0.067342113
NTC_15432,-0.097096667,0.20247002709106365,NTC,-0.06735006
SLCO4A1,-0.254063333,0.5431254621450966,SLCO4A1,-0.067352148
NTC_4850,-0.15907,0.3771443367705508,NTC,-0.067364938
FANK1,-0.360906667,0.6506331638147443,FANK1,-0.067368211
PSTPIP2,-0.08114,0.1478016825196964,PSTPIP2,-0.067372215
NTC_3508,-0.088883333,0.17452746130300545,NTC,-0.067385675
NTC_8620,-0.05757,0.067529068,NTC,-0.067386217
MUM1L1,-0.2493,0.5365283171061599,MUM1L1,-0.067412553
GPT,-0.07766,0.135490932,GPT,-0.067415852
NTC_9361,-0.12139,0.2783613849283806,NTC,-0.067418915
BARHL1,-0.096057333,0.1986254705079764,BARHL1,-0.067428892
CTSZ,-0.31872,0.6143453003878946,CTSZ,-0.067437155
NTC_15597,-0.051343333,0.048572226726611926,NTC,-0.067445218
SLC5A10,-0.043386667,0.027877668230835567,SLC5A10,-0.06745514
NTC_12354,-0.136446667,0.32027725362271375,NTC,-0.067469316
NTC_6735,-0.218273333,0.49069812282344205,NTC,-0.067486972
OAT,-0.218093333,0.4901102610881761,OAT,-0.067544859
LOC100132146,-0.168293333,0.3966822241890887,LOC100132146,-0.06757941
NTC_15703,-0.175493333,0.41192216847894647,NTC,-0.067597371
NTC_3146,-0.079763333,0.14196379825648908,NTC,-0.06762514
NTC_1414,-0.1054,0.2281935789949091,NTC,-0.06763482
POP4,-0.2243,0.4992177765475596,POP4,-0.067673544
NTC_9577,-0.329863333,0.6234715817437543,NTC,-0.06768246
RPL15,-0.072063667,0.11498519434162319,RPL15,-0.067693587
NTC_1737,-0.083283333,0.15373519015960002,NTC,-0.067728231
PSAT1,-0.248336667,0.5336092476470478,PSAT1,-0.067740445
NTC_16488,-0.07622,0.12915585243142993,NTC,-0.067750884
NTC_11665,-0.176653333,0.4133909431555993,NTC,-0.067771116
KIF5B,-0.05456,0.057186076,KIF5B,-0.067802241
NTC_16514,-0.260936667,0.5496923522697036,NTC,-0.067812301
OR11A1,-0.08999,0.1763764672378112,OR11A1,-0.067812807
ACTN1,-0.181239333,0.4224911096830255,ACTN1,-0.067816573
NTC_1406,-0.34988,0.63995435,NTC,-0.067824589
NTC_1948,-0.256876667,0.5442658625496133,NTC,-0.067863965
TRAM1L1,-0.263561333,0.5527254428032014,TRAM1L1,-0.067864551
TP53INP1,-0.153966667,0.36242477179161425,TP53INP1,-0.067865755
DLGAP2,-0.073636667,0.11971102778517621,DLGAP2,-0.067883128
NTC_11690,-0.058863333,0.070145356,NTC,-0.06792835
NDUFS5,-0.213063333,0.47971365628604423,NDUFS5,-0.067971021
WFDC6,-0.089086667,0.17250729372751294,WFDC6,-0.067990279
NTC_4845,-0.596496667,0.7691157147230414,NTC,-0.06800558
NUDT13,-0.383923333,0.6650677342577477,NUDT13,-0.068005922
NTC_9751,-0.203536667,0.4630526951425351,NTC,-0.068056471
SYNDIG1L,-0.24319,0.524900461,SYNDIG1L,-0.068074485
NTC_6730,-0.175556667,0.4094811006848943,NTC,-0.068074931
KCNJ10,-0.110646667,0.242375648,KCNJ10,-0.068104242
NTC_10889,-0.154383333,0.3620354561754321,NTC,-0.068121475
NTC_11933,-0.494633333,0.7281380381296357,NTC,-0.068153687
NTC_7194,-0.272243333,0.5617815661420122,NTC,-0.068178583
ACAD8,-0.233586667,0.5105492687298658,ACAD8,-0.06819851
GCNT3,-0.196373333,0.449258169,GCNT3,-0.068240522
NTC_16225,-0.259423333,0.5456913009986362,NTC,-0.068242078
ACTL7A,-0.152663333,0.3571902212649276,ACTL7A,-0.068255843
NTC_8301,-0.322713333,0.6143946273241172,NTC,-0.068270842
RNLS,-0.127726667,0.29198820824951366,RNLS,-0.068287106
GBX2,-0.260673,0.5468079178262945,GBX2,-0.068339391
AARS2,-0.300914667,0.5927032937663382,AARS2,-0.068356576
TPRN,-0.243683333,0.5241780275979593,TPRN,-0.068358338
NTC_1651,-0.240263333,0.5192069731932929,NTC,-0.068393236
CCDC67,-0.202799333,0.45995923205277467,CCDC67,-0.068400293
C5,-0.296013333,0.5873479009386187,C5,-0.068410037
C8orf86,-0.125484667,0.28493850847309876,C8orf86,-0.068420371
MEGF11,-0.120573333,0.270704369,MEGF11,-0.068425938
NTC_7185,-0.453256667,0.7063334329129375,NTC,-0.068437331
NTC_8902,-0.172143333,0.40028382277224517,NTC,-0.068449691
NTC_16873,-0.3601,0.6454888694680208,NTC,-0.068459058
NTC_15077,-0.403546667,0.6765876357993295,NTC,-0.068472161
APOC1,-0.136863333,0.31597076712301875,APOC1,-0.068479992
SIAE,-0.085593333,0.15831694111116723,SIAE,-0.068515119
NTC_6279,-0.4159,0.684136713,NTC,-0.068564069
PAGE2B,-0.364197,0.6482399048197269,PAGE2B,-0.068565271
NTC_869,-0.28391,0.5734132907238232,NTC,-0.06857342
NTC_13593,-0.315286667,0.6059757261880688,NTC,-0.068588966
NTC_1676,-0.20764,0.46724849941395974,NTC,-0.068615071
ADAM23,-0.06871,0.10026487762405378,ADAM23,-0.068631064
NTC_17422,-0.279036667,0.5675831620839193,NTC,-0.068634788
KIAA1024,-0.227049333,0.49851402097926945,KIAA1024,-0.06864215
NTC_9417,-0.481983333,0.7204160704266738,NTC,-0.068642431
NTC_12215,-0.360296667,0.6448729451948569,NTC,-0.068645826
NTC_10776,-0.307656667,0.5982047348904429,NTC,-0.068653632
CD5L,-0.254526,0.5372593377069849,CD5L,-0.068675194
NTC_2004,-0.631106667,0.7783147686866609,NTC,-0.068692634
MIS12,-0.377726667,0.6578674159418547,MIS12,-0.068693985
NTC_17073,-0.356683333,0.6417969849318075,NTC,-0.06869804
NTC_14232,-0.100973333,0.20861597037506008,NTC,-0.068727746
MUC5B,-0.160489667,0.37303713224089285,MUC5B,-0.068729369
NTC_1155,-0.24471,0.5236676344793558,NTC,-0.068749872
NTC_10368,-0.34866,0.635051528,NTC,-0.068752626
ACOX2,-0.053236667,0.051096743853671904,ACOX2,-0.068760839
KIF22,-0.06424,0.085017926,KIF22,-0.068768245
NTC_4008,-0.136893333,0.31446164829652634,NTC,-0.068779634
NTC_11524,-0.18704,0.42874899407259814,NTC,-0.06879273
CERS1,-0.17282,0.39977773395803984,CERS1,-0.068813709
GDF1,-0.17282,0.39977773395803984,GDF1,-0.068813709
TEX10,-0.086253167,0.15920184597765896,TEX10,-0.068834504
NTC_678,-0.259023333,0.5422733643908668,NTC,-0.068843669
NTC_2819,-0.125233333,0.2818006290550156,NTC,-0.068885602
NTC_17705,-0.132266667,0.3014311652464199,NTC,-0.068886047
NTC_7790,-0.37623,0.6559965042434505,NTC,-0.068887139
NTC_12579,-0.40618,0.6765876357993295,NTC,-0.068918974
PCDH11X,-0.081926667,0.1441131876489036,PCDH11X,-0.0689246
TOP3A,-0.1677,0.3880920693082416,TOP3A,-0.068935639
PPP2R5C,-0.090133333,0.1718106804813253,PPP2R5C,-0.068947479
NTC_10952,-0.20508,0.46096269530902934,NTC,-0.068975422
NTC_17702,-0.135903333,0.3107599405417141,NTC,-0.06898113
DNAAF3,-0.16399,0.37961621826110037,DNAAF3,-0.068983253
NTC_8530,-0.0635,0.081905797,NTC,-0.06900452
NTC_11153,-0.137193333,0.3140489215768363,NTC,-0.069008616
NTC_7354,-0.254986667,0.5360350017601081,NTC,-0.069052136
NTC_14376,-0.325113333,0.613188776,NTC,-0.069055959
NTC_11593,-0.202693333,0.45627952982508024,NTC,-0.069071607
KANK1,-0.155476667,0.3595107832070501,KANK1,-0.06907643
VASP,-0.313433333,0.6019356686706582,VASP,-0.069096354
NTC_5364,-0.09889,0.20004895260127664,NTC,-0.069110633
NTC_5578,-0.418216667,0.6835064033302268,NTC,-0.069113404
NTC_14359,-0.131556667,0.2982305405854375,NTC,-0.069126172
PROS1,-0.067533333,0.094664991,PROS1,-0.069141343
NTC_13408,-0.074446667,0.11776699469831815,NTC,-0.069159197
NTC_17383,-0.27721,0.5629395889234835,NTC,-0.069174487
NTC_12125,-0.356886667,0.63995435,NTC,-0.069182839
NTC_2174,-0.35112,0.635051528,NTC,-0.069237716
MROH8,-0.184073333,0.42056993055871006,MROH8,-0.069241353
NTC_7948,-0.207136667,0.4630526951425351,NTC,-0.069260201
NTC_13772,-0.318403333,0.6059757261880688,NTC,-0.069266981
NTC_3262,-0.33629,0.6222579710039184,NTC,-0.069285671
ACAP1,-0.191372,0.4341256856389353,ACAP1,-0.06935025
NTC_3036,-0.30196,0.5892948612272507,NTC,-0.069350352
MSH5,-0.131046667,0.29555663977533064,MSH5,-0.069370769
NTC_17212,-0.15693,0.3611321211976378,NTC,-0.069415456
SZRD1,-0.193679667,0.438044638,SZRD1,-0.069430603
NTC_11820,-0.290703333,0.5769249426792148,NTC,-0.069443411
NTC_7636,-0.414187667,0.6797291896984683,NTC,-0.069444394
NTC_7058,-0.085276667,0.15324063157950024,NTC,-0.069468596
NTC_17666,-0.413356667,0.679100432,NTC,-0.069471199
PRKG2,-0.094023333,0.18211930762555362,PRKG2,-0.069543795
NTC_8118,-0.189366667,0.4292498776370214,NTC,-0.069552449
DENND5B,-0.135843333,0.30748636130686713,DENND5B,-0.069575443
NTC_13980,-0.504963333,0.7281380381296357,NTC,-0.06957702
CMTM1,-0.386036667,0.6602420639858381,CMTM1,-0.06960118
NTC_12017,-0.085913333,0.1547279462169113,NTC,-0.069626849
POM121,-0.14892,0.34064931843783963,POM121,-0.069648763
CSAD,-0.148493333,0.33952694331533273,CSAD,-0.069662047
NTC_10326,-0.62955,0.7750257505622711,NTC,-0.069681029
AGXT,-0.13785,0.3122401055919334,AGXT,-0.069684735
CHRNE,-0.22061,0.48316576486893437,CHRNE,-0.069691547
NTC_15725,-0.376556667,0.6528988307552921,NTC,-0.069721014
NTC_13100,-0.195463333,0.4398467404855958,NTC,-0.069721502
NTC_8860,-0.588903333,0.7612565437395369,NTC,-0.069766766
FLRT2,-0.34314,0.6260805704413777,FLRT2,-0.069784304
MRPS14,-0.436236667,0.6918529627305041,MRPS14,-0.069791844
NTC_17908,-0.098216667,0.194678965,NTC,-0.069800716
NTC_15581,-0.075366,0.11847387867709078,NTC,-0.069817359
NTC_8899,-0.072666667,0.10944509007384931,NTC,-0.069818403
NTC_15682,-0.26415,0.5439809976298289,NTC,-0.069845558
POM121L2,-0.085286967,0.15172012858513845,POM121L2,-0.069846341
NTC_6643,-0.12238,0.26858674838014407,NTC,-0.069868629
PCDHB6,-0.064843333,0.083622162,PCDHB6,-0.069880273
NTC_6639,-0.308993333,0.594039181,NTC,-0.069889629
NYX,-0.199696667,0.44660513828165327,NYX,-0.069909067
KLRF1,-0.07795,0.1267205329972775,KLRF1,-0.069933077
NTC_10749,-0.601786667,0.7651831071633195,NTC,-0.069948448
NTC_11051,-0.48747,0.7184899900242987,NTC,-0.069990591
GLYCTK,-0.0554,0.054486305915399345,GLYCTK,-0.07000968
CORO1A,-0.046833333,0.031978455882300735,CORO1A,-0.070022508
NTC_16400,-0.13329,0.2982305405854375,NTC,-0.070036948
NTC_6441,-0.087496667,0.15824095845082597,NTC,-0.070056927
CAPN9,-0.239003333,0.5091255156393107,CAPN9,-0.070069835
GCNT6,-0.132026667,0.294534121,GCNT6,-0.070088255
NTC_16814,-0.551463333,0.7462624088655754,NTC,-0.070095641
ZFR2,-0.10891,0.22709644676263674,ZFR2,-0.070115132
BCL7A,-0.114407333,0.2437181618299169,BCL7A,-0.070144521
NTC_11313,-0.168893333,0.38413868185127464,NTC,-0.0701772
NTC_3721,-0.304456667,0.5881115178826688,NTC,-0.070189536
SLC35E4,-0.153596667,0.3491427612359228,SLC35E4,-0.070193209
DENND4A,-0.064853333,0.082636594,DENND4A,-0.070224979
RFFL,-0.259136667,0.5357977972462952,RFFL,-0.070225797
NTC_1340,-0.15818,0.359779772,NTC,-0.070226108
NTC_7953,-0.245646667,0.5175392970571537,NTC,-0.070268867
NTC_6528,-0.15916,0.36158361184670673,NTC,-0.070315497
NGRN,-0.216192567,0.4728499856907289,NGRN,-0.070322387
NTC_8634,-0.393983333,0.6628321847844689,NTC,-0.07036401
NTC_12433,-0.370183333,0.6454888694680208,NTC,-0.070376013
NTC_577,-0.212603333,0.466460184,NTC,-0.070411124
NTC_14673,-0.068953333,0.095217224,NTC,-0.07042097
NTC_10189,-0.192,0.42975110114103743,NTC,-0.070422336
NTC_6333,-0.085785333,0.15103008159097647,NTC,-0.070424315
NTC_12911,-0.43822,0.6904518520941076,NTC,-0.070494962
DENND6A,-0.076166667,0.11866013064558605,DENND6A,-0.070507116
DEFB106B,-0.050533333,0.040213088,DEFB106B,-0.070525966
RPL10,-0.277199667,0.5564397794812371,RPL10,-0.070569998
NTC_9136,-0.523953333,0.7333014471420384,NTC,-0.070585661
L2HGDH,-0.198943333,0.44132591703111623,L2HGDH,-0.070672743
CCT4,-0.092166667,0.17102254494984026,CCT4,-0.070686915
NPPB,-0.067333333,0.089109877,NPPB,-0.070704993
NTC_3157,-0.230826667,0.4939440999115756,NTC,-0.070707332
HDAC8,-0.09156,0.16870195642382468,HDAC8,-0.070764882
NTC_14212,-0.08903,0.1602753312570251,NTC,-0.070790719
SLC27A4,-0.197863333,0.4386997689781975,SLC27A4,-0.07080195
NTC_5632,-0.155505667,0.35040258536404123,NTC,-0.070822365
NTC_16576,-0.2109,0.46148470039451117,NTC,-0.070829224
NTC_13945,-0.53046,0.7352408551674062,NTC,-0.070853738
NGDN,-0.16026,0.36125740568342735,NGDN,-0.070864286
NTC_2304,-0.063476667,0.076336759,NTC,-0.07092034
NTC_16407,-0.438726667,0.6891870819596478,NTC,-0.070925813
NTC_2270,-0.390013333,0.6578579562981053,NTC,-0.070930894
NTC_514,-0.197826667,0.4378167939374831,NTC,-0.070961926
LARGE,-0.11396,0.23837934561457597,LARGE,-0.070966468
TOR3A,-0.195186667,0.4328238841268095,TOR3A,-0.070987201
LYL1,-0.115633333,0.24327007815093482,LYL1,-0.070988611
MAPK8IP2,-0.30276,0.582775469,MAPK8IP2,-0.070996838
ZNF878,-0.279526667,0.5571841047118233,ZNF878,-0.071000132
NTC_6575,-0.393086667,0.6597215322243029,NTC,-0.071006916
NTC_9193,-0.178606667,0.40028382277224517,NTC,-0.071019719
NTC_9087,-0.043862,0.023990801313477046,NTC,-0.071054477
L3MBTL4,-0.09632,0.18284680399306175,L3MBTL4,-0.071075744
NTC_16837,-0.24296,0.5097936230104418,NTC,-0.071091457
NTC_8959,-0.32172,0.6011882243430581,NTC,-0.071096753
MRPS15,-0.170686667,0.383234696,MRPS15,-0.071097001
IREB2,-0.108120333,0.21992816382727198,IREB2,-0.071112814
NTC_13659,-0.48501,0.7133625416931026,NTC,-0.071145971
KRBA1,-0.282036667,0.5594199854259028,KRBA1,-0.07114714
NTC_17225,-0.394063333,0.6597215322243029,NTC,-0.071183341
NTC_1957,-0.10894,0.22196015013865766,NTC,-0.0712168
SEC14L6,-0.2857,0.5631561004663999,SEC14L6,-0.071245354
NTC_18402,-0.09761,0.18625098898804116,NTC,-0.071245677
NTC_3544,-0.479346667,0.7101644323904095,NTC,-0.071250607
NTC_12528,-0.29738,0.575753266,NTC,-0.071300896
NTC_1772,-0.4284,0.6816167990015849,NTC,-0.071311342
NTC_2639,-0.222683333,0.4783621338649887,NTC,-0.071312824
NTC_12196,-0.275883333,0.5514115039435705,NTC,-0.071322512
NTC_14270,-0.127296667,0.2749508187281706,NTC,-0.071380967
CTSH,-0.041676667,0.019351315374106465,CTSH,-0.071404196
PLEKHH3,-0.32896,0.6065760396963626,PLEKHH3,-0.071422068
NTC_8494,-0.075476667,0.11310614072684019,NTC,-0.071439708
NTC_4411,-0.147366667,0.3274329885895749,NTC,-0.071454791
NTC_15863,-0.234393333,0.49557138677779733,NTC,-0.071465069
HUNK,-0.12508,0.268300344,HUNK,-0.071468057
NTC_1549,-0.29864,0.5763389640112095,NTC,-0.071471128
NDUFB8,-0.123083333,0.2625906539944005,NDUFB8,-0.071477044
NTC_13194,-0.108978333,0.22066353918194126,NTC,-0.071519148
OR2D2,-0.12689,0.27312311674705636,OR2D2,-0.071520475
NTC_9498,-0.178,0.3964487266752702,NTC,-0.071522709
NTC_3552,-0.184463333,0.4094811006848943,NTC,-0.071528634
VMP1,-0.32451,0.6019356686706582,VMP1,-0.071538204
SPSB4,-0.129763333,0.28096222092373124,SPSB4,-0.071545283
NTC_10927,-0.161186667,0.359779772,NTC,-0.071560958
IQCJ-SCHIP1,-0.076123333,0.11478356740318058,IQCJ-SCHIP1,-0.07156509
NTC_10259,-0.200073333,0.43883109280929555,NTC,-0.071566753
BTBD10,-0.054553333,0.048767122,BTBD10,-0.071567038
PSAP,-0.258436667,0.5285202605399419,PSAP,-0.071571027
TNS4,-0.1313,0.28493850847309876,TNS4,-0.071591174
NTC_154,-0.155916667,0.3473116158997587,NTC,-0.071609514
NTC_3455,-0.327893333,0.6047772517832919,NTC,-0.071613397
NTC_3980,-0.2313,0.4901582434828077,NTC,-0.071625211
NTC_11876,-0.09045,0.1612999025335935,NTC,-0.071669495
NTC_12788,-0.460403333,0.6986937992104649,NTC,-0.071690835
NTC_13744,-0.054823333,0.049162709,NTC,-0.071728887
INPP5K,-0.31425,0.5911708981990088,INPP5K,-0.071739175
PTGS2,-0.04514,0.025744408,PTGS2,-0.071741774
OR11G2,-0.066836667,0.084417451,OR11G2,-0.071753691
NTC_4171,-0.192256667,0.42326174996835686,NTC,-0.071786905
NTC_10756,-0.2466,0.5114482877002784,NTC,-0.071809494
NTC_5433,-0.15361,0.34074672947816154,NTC,-0.071823167
STK32B,-0.07641,0.11478356740318058,STK32B,-0.071834591
ENTPD5,-0.345836667,0.6198097212055673,ENTPD5,-0.071844668
NTC_9594,-0.084328,0.14057131491765631,NTC,-0.071856166
NTC_9847,-0.4342,0.6828763141943794,NTC,-0.071928682
NTC_4537,-0.15278,0.3381431768420363,NTC,-0.071944006
NTC_17688,-0.295163333,0.570494678,NTC,-0.071945591
NTC_6413,-0.163273333,0.3624876541277623,NTC,-0.071955665
NTC_6103,-0.184843333,0.4080205991235115,NTC,-0.07196282
RYBP,-0.504293,0.7198586795889439,RYBP,-0.071989215
ANKRD27,-0.26569,0.5357977972462952,ANKRD27,-0.072001745
ZNF835,-0.217186667,0.46604072177610767,ZNF835,-0.072013915
FRG1,-0.150293333,0.3317368249027043,FRG1,-0.072021515
NTC_9293,-0.201063333,0.4383237746980114,NTC,-0.072021886
NTC_4809,-0.143896667,0.31570196735100664,NTC,-0.072052329
NTC_13202,-0.508853333,0.7217011112617304,NTC,-0.072075322
TPRG1L,-0.234216667,0.49220403107100774,TPRG1L,-0.072104733
NTC_5879,-0.092996667,0.16755145009635564,NTC,-0.072151632
NTC_507,-0.228806667,0.48370468357578544,NTC,-0.072170132
NTC_9432,-0.1941,0.4247541798379817,NTC,-0.07217848
NTC_7423,-0.128326667,0.2738203298377554,NTC,-0.072188153
NTC_8460,-0.210683333,0.45420674135029426,NTC,-0.072210959
NTC_17894,-0.062353333,0.06948361,NTC,-0.072212495
KCNA1,-0.12452,0.2630632318517403,KCNA1,-0.07221411
NTC_14816,-0.239926667,0.4999247745084573,NTC,-0.072240801
NTC_18021,-0.128693333,0.27457363557887904,NTC,-0.072240866
NTC_1446,-0.115983333,0.23828797925576772,NTC,-0.072245771
NTC_3353,-0.078432333,0.11989762395032412,NTC,-0.072251036
NTC_14480,-0.137733333,0.2986293726926381,NTC,-0.072291747
ALB,-0.04487,0.024448857243541212,ALB,-0.072318838
NTC_6504,-0.186006667,0.4085070877832512,NTC,-0.072319467
NTC_6456,-0.133196667,0.28643095666935126,NTC,-0.072323132
NTC_5788,-0.245243333,0.5070420870494152,NTC,-0.07233599
NTC_15916,-0.24458,0.505943661,NTC,-0.072370694
NTC_13905,-0.255933333,0.521434849,NTC,-0.072377933
NTC_294,-0.200946667,0.43629787724633495,NTC,-0.072384385
NTC_9965,-0.134766667,0.290328607,NTC,-0.072384547
NTC_5835,-0.374613333,0.6405683159844389,NTC,-0.07246316
NCAPG,-0.217206667,0.4635733231740403,NCAPG,-0.072521302
